CustomerID,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent,class
16464,1007.03,1007.03,1007.03,1007.03,1,365,918,0,0,1007.03,yes
16466,2682.25,629.46,536.45,309.26,5,47,1509,0,0,2682.25,yes
16469,745.62,489.12,372.81,256.5,2,0,317,0,0,745.62,yes
16470,1573.12,657.47,394.5175,0,4,121,1103,-1,-4.95,1578.07,yes
16474,1135.3,1135.3,1135.3,1135.3,1,365,604,0,0,1135.3,yes
16475,1497.1,1055.9,499.0333333,155.4,3,64.5,1062,0,0,1497.1,yes
16477,5845.13,1400.05,974.1883333,637.35,6,47.6,3241,0,0,5845.13,yes
16488,1123.76,591.69,376.7866667,0,3,33,2076,-4,-6.6,1130.36,yes
16493,2453.78,1238.54,617.735,0,4,77.5,2290,-40,-17.16,2470.94,yes
16495,246.51,238.01,123.255,8.5,2,0,166,0,0,246.51,no
16497,4827.68,2351.22,965.536,439,5,32.25,2383,0,0,4827.68,yes
16499,319.1,218.1,73.09,0,5,4,127,-5,-46.35,365.45,no
16500,165,165,165,165,1,365,1,0,0,165,yes
16510,248.1,248.1,248.1,248.1,1,365,92,0,0,248.1,no
16511,1644,948.95,822,695.05,2,121,824,0,0,1644,yes
16515,3074.04,1285.97,1024.68,825.53,3,80,1493,0,0,3074.04,yes
16518,625.5,628.9,314.45,0,2,365,438,-2,-3.4,628.9,yes
16519,326.4,326.4,326.4,326.4,1,365,90,0,0,326.4,yes
16523,15080.25,2576.1,1081.075,0,14,17.72727273,6841,-4,-54.8,15135.05,yes
16525,27039.64,2654.6,1224.848696,0,23,12.63157895,16870,-904,-1131.88,28171.52,yes
16526,290.36,290.36,290.36,290.36,1,365,106,0,0,290.36,no
16529,455.25,455.25,455.25,455.25,1,365,198,0,0,455.25,no
16531,2056.21,704.7,514.0525,323.58,4,77.33333333,1891,0,0,2056.21,yes
16549,2140.41,1822.52,1070.205,317.89,2,210,1474,0,0,2140.41,yes
16551,1676.69,893.23,838.345,783.46,2,206,1741,0,0,1676.69,yes
16554,803.12,892.82,179.244,0,5,109,408,-28,-93.1,896.22,yes
16555,577.26,577.26,577.26,577.26,1,365,330,0,0,577.26,yes
16556,7425.99,1859.47,1237.665,866.86,6,50.4,4104,0,0,7425.99,yes
16557,290.15,290.15,290.15,290.15,1,365,28,0,0,290.15,yes
16558,13167.68,1881.1,779.3605882,0,17,20,9082,-31,-81.45,13249.13,yes
16560,939.21,939.21,939.21,939.21,1,365,385,0,0,939.21,yes
16565,173.7,173.7,173.7,173.7,1,365,46,0,0,173.7,no
16566,1624.61,809.4,406.315,0,4,60.5,730,-1,-0.65,1625.26,yes
16570,6312.33,1615.02,642.028,0,10,36.6,4308,-60,-107.95,6420.28,yes
16571,2346.72,1296.73,794.8933333,0,3,105,2451,-36,-37.96,2384.68,yes
16573,954.64,964.89,482.445,0,2,365,311,-5,-10.25,964.89,yes
16584,2033.01,2061.06,1030.53,0,2,365,1414,-11,-28.05,2061.06,yes
16586,463.95,463.95,463.95,463.95,1,365,95,0,0,463.95,no
16589,684.11,384.66,342.055,299.45,2,54,529,0,0,684.11,yes
16592,6881.87,2256.53,575.4808333,0,12,16.55555556,5719,-11,-23.9,6905.77,yes
16593,1044.35,765.95,522.175,278.4,2,138,353,0,0,1044.35,yes
16596,361.85,361.85,361.85,361.85,1,365,119,0,0,361.85,yes
16600,885.5,501.14,442.75,384.36,2,85,1348,0,0,885.5,yes
16607,5387.89,1218.16,474.7441667,0,12,25.22222222,6453,-37,-309.04,5696.93,yes
16609,8547.66,2592.94,1425.16,,6,29,3767,-2,-3.3,8550.96,yes
16612,2691.1,1309.8,897.0333333,506.4,3,96,1246,0,0,2691.1,yes
16616,725.72,725.72,725.72,725.72,1,365,372,0,0,725.72,yes
16618,3978.91,2214.19,799.172,0,5,37,2060,-1,-16.95,3995.86,yes
16620,95.76,95.76,95.76,95.76,1,365,48,0,0,95.76,no
16621,1353.03,691,451.01,316.53,3,64.5,505,0,0,1353.03,yes
16624,1346.04,1346.04,1346.04,1346.04,1,365,589,0,0,1346.04,yes
16626,6636.95,2399.9,829.88125,0,8,25.16666667,3243,-1,-2.1,6639.05,yes
16628,4255.38,1214.6,852.078,0,5,42.33333333,2066,-3,-5.01,4260.39,yes
16633,3663.89,1591.16,1221.296667,836.55,3,59.5,1551,0,0,3663.89,yes
16634,217.9,164.8,108.95,53.1,2,149,82,0,0,217.9,no
16637,1660.72,861.36,830.36,799.36,2,102,1112,0,0,1660.72,yes
16638,4199.19,1625.18,467.0488889,0,9,36.85714286,2585,-1,-4.25,4203.44,yes
16639,1405.9,757.6,702.95,648.3,2,29,482,0,0,1405.9,yes
16641,231.1,231.1,231.1,231.1,1,365,256,0,0,231.1,no
16642,299.23,307.73,153.865,0,2,365,131,-1,-8.5,307.73,no
16652,14256.7,4773.64,2043.442857,0,7,40.5,6382,-4,-47.4,14304.1,yes
16655,5189.7,2129.32,1729.9,1150.4,3,99.5,2967,0,0,5189.7,yes
16656,20368.69,3996.24,1458.142857,0,14,26.55555556,19712,-19,-45.31,20414,yes
16657,1289.56,739.61,644.78,549.95,2,105,1807,0,0,1289.56,yes
16658,123.24,123.24,123.24,123.24,1,365,40,0,0,123.24,no
16660,928.92,725.4,464.46,203.52,2,108,540,0,0,928.92,yes
16667,602.55,602.55,602.55,602.55,1,365,252,0,0,602.55,yes
16668,852.42,216.6,170.484,58.5,5,41.5,828,0,0,852.42,yes
16670,10354.54,2139.45,946.29,0,11,35.57142857,7217,-19,-54.65,10409.19,yes
16672,18476.57,3676.72,1027.323333,0,18,9.8,6954,-2,-15.25,18491.82,yes
16676,3192.17,1354.65,806.3925,0,4,61.5,1365,-5,-33.4,3225.57,yes
16678,6167.3,1279.44,771.225,0,8,26.83333333,4546,-2,-2.5,6169.8,yes
16681,3928.78,1553.04,982.195,747.2,4,35.66666667,2762,0,0,3928.78,yes
16682,2429.8,2096.2,1214.9,333.6,2,28,2116,0,0,2429.8,yes
16686,6394.93,2757.95,916.3257143,0,7,62.5,4680,-5,-19.35,6414.28,yes
16690,267.8,267.8,267.8,267.8,1,365,156,0,0,267.8,yes
16693,463.96,463.96,463.96,463.96,1,365,152,0,0,463.96,yes
16700,11697.39,1531.68,838.1385714,0,14,26.77777778,9143,-5,-36.55,11733.94,yes
16701,13214.71,3369.34,897.516,0,15,25.44444444,17046,-182,-248.03,13462.74,yes
16705,26348.9,7643.37,1759.220667,0,15,26.625,11188,-11,-39.41,26388.31,yes
16706,959.36,959.36,959.36,959.36,1,365,545,0,0,959.36,yes
16709,6099.41,3396.39,1524.8525,403.2,4,27,1515,0,0,6099.41,yes
16710,6007.91,1270.45,858.2728571,377.39,7,38,4333,0,0,6007.91,yes
16711,3736.71,1957.2,1245.57,642.6,3,108,993,0,0,3736.71,yes
16712,5838.73,1243.18,834.1042857,199.67,7,27.5,3033,0,0,5838.73,yes
16713,12082.43,1667.74,,0,15,24.5,6437,-8,-61.4,12143.83,yes
16717,2909.74,1763.39,693.862,0,5,101.5,1353,-293,-559.57,3469.31,yes
16718,623.75,623.75,623.75,623.75,1,365,413,0,0,623.75,no
16719,3524.21,1336.18,590.1183333,0,6,54,1642,-2,-16.5,3540.71,yes
16722,9782.04,1471.64,816.8033333,0,12,32.375,9421,-12,-19.6,9801.64,yes
16723,1289.56,1289.56,1289.56,1289.56,1,365,1256,0,0,1289.56,yes
16726,2612.05,1450.58,653.0125,210.15,4,54.33333333,1789,0,0,2612.05,yes
16728,1583.62,700.2,395.905,64.65,4,32.33333333,975,0,0,1583.62,yes
16729,15389.75,1746.18,776.3075,0,20,8,11620,-5,-136.4,15526.15,yes
16730,1586.5,957.22,542.2733333,0,3,84,2754,-96,-40.32,1626.82,yes
16734,877.66,868.81,438.83,8.85,2,0,269,0,0,877.66,yes
16735,3175.56,1973.66,1059.62,0,3,94,1859,-2,-3.3,3178.86,yes
16739,312.55,323,161.5,0,2,365,172,-3,-10.45,323,no
16743,5868.08,1536.29,844.9042857,0,7,48.6,5287,-37,-46.25,5914.33,yes
16744,673.72,382.16,336.86,291.56,2,27,439,0,0,673.72,yes
16745,17054.26,2008.85,1067.36625,0,16,13.35714286,15456,-8,-23.6,17077.86,yes
16746,12716.2,1897.3,1059.9625,0,12,23.4,7028,-3,-3.35,12719.55,yes
16748,2877.4,1690.5,959.1333333,261.6,3,58,1554,0,0,2877.4,yes
16750,1366.75,598.04,455.5833333,343.26,3,55,393,0,0,1366.75,yes
16754,2002.4,2002.4,2002.4,2002.4,1,365,4280,0,0,2002.4,no
16762,828,828,828,828,1,365,402,0,0,828,yes
16764,1550.3,545.28,516.7666667,461.36,3,8,786,0,0,1550.3,yes
16766,1145.6,572.8,572.8,572.8,2,0,536,0,0,1145.6,no
16767,13475.1,5772.08,2245.85,1141.82,6,40.4,10605,0,0,13475.1,yes
16768,758.52,456.9,256.7566667,0,3,168,230,-3,-11.75,770.27,yes
16770,1923.37,777.75,389.714,0,5,44.33333333,1175,-12,-25.2,1948.57,yes
16771,4780.51,2010.36,1593.503333,850.14,3,31,3023,0,0,4780.51,yes
16774,1693.1,699.8,424.925,0,4,30.5,610,-4,-6.6,1699.7,yes
16775,3263.85,672.9,407.98125,269.5,8,34.57142857,844,0,0,3263.85,yes
16777,510.64,510.64,510.64,510.64,1,365,149,0,0,510.64,yes
16778,330.06,330.06,330.06,330.06,1,365,210,0,0,330.06,yes
16779,18856.02,2426,947.6845,0,20,18.14285714,10807,-65,-97.67,18953.69,yes
16780,543.6,543.6,543.6,543.6,1,365,376,0,0,543.6,yes
16782,4576.36,1053.4,329.1507143,0,14,27.75,1455,-7,-31.75,4608.11,yes
16791,2287.81,710.43,457.562,40.56,5,51.75,958,0,0,2287.81,yes
16794,1885.55,886.43,379.65,0,5,23.33333333,1838,-2,-12.7,1898.25,yes
16804,356.3,356.3,356.3,356.3,1,365,98,0,0,356.3,yes
16805,460.59,245.82,230.295,214.77,2,186,539,0,0,460.59,no
16806,775.54,259.93,193.885,127.19,4,44.66666667,377,0,0,775.54,no
16808,468.01,468.01,468.01,468.01,1,365,393,0,0,468.01,yes
16809,1381.33,634.89,345.82,0,4,62.5,1098,-1,-1.95,1383.28,yes
16813,3314.9,851.54,552.4833333,340.94,6,17.8,3803,0,0,3314.9,yes
16814,14611.01,1723.44,859.9711765,0,17,16.86666667,6341,-1,-8.5,14619.51,yes
16817,3254.03,799.2,310.1663636,0,11,30,1621,-60,-157.8,3411.83,yes
16818,5851.55,1576.7,588.315,0,10,13.85714286,3437,-2,-31.6,5883.15,yes
16824,735,735,735,735,1,365,404,0,0,735,yes
16825,1214.5,1214.5,1214.5,1214.5,1,365,1480,0,0,1214.5,yes
16828,113.5,113.5,113.5,113.5,1,365,58,0,0,113.5,no
16836,273.96,273.96,273.96,273.96,1,365,252,0,0,273.96,yes
16837,6167.87,1593.22,617.112,0,10,10.625,2275,-1,-3.25,6171.12,yes
16841,4574.4,1123.02,778.2666667,0,6,37,5960,-16,-95.2,4669.6,yes
16842,2199.83,1277.67,1099.915,922.16,2,147,1343,0,0,2199.83,yes
16843,21502.48,5075.92,1792.935833,0,12,18.9,19433,-5,-12.75,21515.23,yes
16852,298.76,298.76,298.76,298.76,1,365,208,0,0,298.76,yes
16861,194.7,212.4,106.2,0,2,365,72,-6,-17.7,212.4,yes
16863,512.15,513.6,256.8,0,2,365,336,-1,-1.45,513.6,yes
16869,1260.82,774.82,630.41,486,2,9,795,0,0,1260.82,yes
16871,6128.29,,1235.828,0,5,20,2531,-3,-50.85,6179.14,yes
16872,1596.24,1443.6,798.12,152.64,2,79,1584,0,0,1596.24,yes
16873,12026.51,6667.36,1724.615714,0,7,78.33333333,6799,-10,-45.8,12072.31,yes
16875,3268.55,1163.05,475.4,0,7,64.66666667,1282,-18,-59.25,3327.8,yes
16877,580.47,355.38,290.235,225.09,2,56,289,0,0,580.47,yes
16880,2573.94,900.96,514.788,32.8,5,15.25,1363,0,0,2573.94,yes
16882,682.6,633.1,341.3,49.5,2,77,305,0,0,682.6,yes
16885,631.8,631.8,631.8,631.8,1,365,118,0,0,631.8,yes
16891,1331.01,712.7,665.505,618.31,2,230,460,0,0,1331.01,yes
16892,356.89,372.84,186.42,0,2,365,260,-1,-15.95,372.84,yes
16898,954.09,704.2,339.48,0,3,191,749,-33,-64.35,1018.44,yes
16899,1446.52,604.95,482.1733333,396.22,3,105,635,0,0,1446.52,yes
16904,9065.2,1357.09,697.3230769,31.8,13,21.08333333,5169,0,0,9065.2,yes
16905,2349.57,1139.52,591.63,0,4,67,746,-1,-16.95,2366.52,yes
16906,1082.53,390.52,360.8433333,315.56,3,30,441,0,0,1082.53,yes
16907,1898.87,683.73,474.7175,225.27,4,71.66666667,628,0,0,1898.87,yes
16912,4868.33,1224.38,543.9422222,0,9,31.33333333,1795,-13,-27.15,4895.48,yes
16913,113.44,113.44,113.44,113.44,1,365,82,0,0,113.44,no
16915,747.62,364.12,186.905,87.9,4,51.66666667,152,0,0,747.62,yes
16916,591.34,591.34,591.34,591.34,1,365,272,0,0,591.34,yes
16917,391.52,391.52,391.52,391.52,1,365,232,0,0,391.52,no
16918,1563.3,840.02,781.65,723.28,2,157,958,0,0,1563.3,yes
16919,2596.45,341.66,236.0409091,116.49,11,20.7,1413,0,0,2596.45,no
16923,14114.73,2134.02,734.7755,0,20,16.91666667,6840,-234,-580.78,14695.51,yes
16928,6811.6,1238.62,429.85625,0,16,20.46153846,4934,-20,-66.1,6877.7,yes
16929,1361.76,684.86,680.88,676.9,2,27,1002,0,0,1361.76,yes
16931,8673.68,880.31,619.5485714,375.72,14,20,5956,0,0,8673.68,yes
16942,4069.08,922.46,511.945,0,8,14.83333333,1662,-4,-26.48,4095.56,yes
16945,8456.26,1087.82,704.6883333,10.08,12,21.81818182,5318,0,0,8456.26,yes
16949,2417.19,910.7,508.438,0,5,43.33333333,1200,-1,-125,2542.19,yes
16950,2144.99,1752.79,1072.495,392.2,2,242,1049,0,0,2144.99,yes
16952,167.61,157.11,83.805,10.5,2,0,92,0,0,167.61,no
16954,3831.48,1292.85,957.87,571.38,4,77.66666667,2616,0,0,3831.48,yes
16960,564.97,564.97,564.97,564.97,1,365,268,0,0,564.97,yes
16966,3764.52,1368.72,628.42,0,6,23,3552,-2,-6,3770.52,yes
16968,253.31,253.31,253.31,253.31,1,365,98,0,0,253.31,no
16969,1638.83,1329.23,819.415,309.6,2,57,2811,0,0,1638.83,yes
16979,1321.55,945.85,443.8333333,0,3,149,380,-1,-9.95,1331.5,yes
16980,1078.96,732.36,539.48,346.6,2,36,788,0,0,1078.96,no
16983,2550.18,897.58,512.246,0,5,62.33333333,1801,-13,-11.05,2561.23,yes
16985,9816.32,2493.26,1227.3525,0,8,33.16666667,3439,-2,-2.5,9818.82,yes
16987,2138.25,1056,712.75,429.95,3,17,337,0,0,2138.25,yes
16992,2100.6,1252.2,704.35,0,3,84,1207,-3,-12.45,2113.05,yes
16995,-1.25,0,0,0,1,365,0,-1,-1.25,0,no
16996,3227.12,1164.7,407.0775,0,8,57.5,1242,-10,-29.5,3256.62,yes
16997,702,390,234,78,3,18.5,360,0,0,702,no
17001,7693.83,1307.66,1099.118571,946.6,7,40.33333333,4146,0,0,7693.83,yes
17002,2686.64,1448.02,1343.32,1238.62,2,74,1160,0,0,2686.64,yes
17007,1891.31,440.43,317.3016667,0,6,50.25,1175,-10,-12.5,1903.81,yes
17015,1826.78,1826.78,1826.78,1826.78,1,365,1719,0,0,1826.78,yes
17017,16116.85,2743.44,811.089,0,20,15.84615385,12740,-47,-104.93,16221.78,yes
17018,810,810,810,810,1,365,120,0,0,810,yes
17019,3001.18,1167.18,1000.393333,808.08,3,52.5,1982,0,0,3001.18,yes
17024,125,125,125,125,1,365,100,0,0,125,yes
17025,582.31,528.76,291.155,53.55,2,0,509,0,0,582.31,yes
17027,1945.5,779.42,397.44,0,5,45.33333333,826,-6,-41.7,1987.2,yes
17031,752.95,752.95,752.95,752.95,1,365,405,0,0,752.95,yes
17033,1626,987.6,813,638.4,2,145,456,0,0,1626,yes
17034,412.4,412.4,412.4,412.4,1,365,272,0,0,412.4,yes
17035,388.33,259.51,144.51,0,3,65,229,-28,-45.2,433.53,no
17041,2262.63,1474.43,759.4766667,0,3,251,1606,-4,-15.8,2278.43,yes
17043,938.64,530.62,469.32,408.02,2,87,,0,0,938.64,yes
17044,-35.1,0,0,0,1,365,0,-6,-35.1,0,yes
17045,339.44,191.09,113.1466667,39.95,3,67,106,0,0,339.44,no
17047,2257.55,1284.83,1128.775,972.72,2,0,1126,0,0,2257.55,yes
17049,7574.25,2383.23,1263.691667,0,6,39.25,3361,-1,-7.9,7582.15,yes
17050,8215.07,2728.41,1643.014,471.34,5,27.75,4161,0,0,8215.07,yes
17053,496.38,498.48,249.24,0,2,365,122,-1,-2.1,498.48,no
17054,3819.74,1127.91,764.448,0,5,35.33333333,2368,-2,-2.5,3822.24,yes
17058,2528.87,1816.79,1264.435,712.08,2,40,1303,0,0,2528.87,yes
17059,7354.37,2495.24,1838.5925,949.78,4,86,4341,0,0,7354.37,yes
17060,234.24,234.24,234.24,234.24,1,365,216,0,0,234.24,no
17061,13744.53,4600.2,1260.057273,0,11,13,4313,-42,-116.1,13860.63,yes
17063,1828.43,919.7,310.5633333,0,6,42,814,-5,-34.95,1863.38,yes
17064,1343.2,982.8,671.6,360.4,2,144,554,0,0,1343.2,yes
17068,9371.38,1514.25,587.01125,0,16,18,4274,-10,-20.8,9392.18,yes
17069,4304.76,1349.95,542.7375,0,8,54,2099,-18,-37.14,4341.9,yes
17070,312.14,312.14,312.14,312.14,1,365,133,0,0,312.14,no
17071,4247.65,1082.85,533.29375,0,8,34.6,1916,-8,-18.7,4266.35,yes
17073,1345.48,1345.48,1345.48,1345.48,1,365,1002,0,0,1345.48,yes
17075,2145.03,1121.33,541.345,0,4,31.5,836,-3,-20.35,2165.38,yes
17076,1187.1,723.9,593.55,463.2,2,90,454,0,0,1187.1,yes
17080,150.52,152.64,76.32,0,2,365,144,-2,-2.12,152.64,yes
17082,1444.78,1444.78,1444.78,1444.78,1,365,924,0,0,1444.78,yes
17083,1405.78,691.36,468.5933333,304.66,3,97,772,0,0,1405.78,no
17088,4540.92,3398.14,2270.46,1142.78,2,70,1636,0,0,4540.92,yes
17090,1996.2,1117.2,665.4,183.6,3,63,956,0,0,1996.2,yes
17091,5631.2,1623.7,942.6916667,0,6,45.25,3057,-3,-24.95,5656.15,yes
17092,1901.07,1386.67,950.535,514.4,2,151,1157,0,0,1901.07,yes
17094,270.2,302,151,0,2,365,152,-4,-31.8,302,no
17095,1458.41,754.85,489.4533333,0,3,35,650,-1,-9.95,1468.36,yes
17096,1223.27,938.45,416.04,0,3,118,466,-3,-24.85,1248.12,yes
17097,1449.57,588.57,244.345,0,6,63.25,598,-2,-16.5,1466.07,yes
17101,608.72,608.72,608.72,608.72,1,365,444,0,0,608.72,yes
17109,1350.35,1128.75,675.175,221.6,2,0,671,0,0,1350.35,yes
17114,1764.95,479.6,228.29375,0,8,38.8,426,-9,-61.4,1826.35,yes
17123,345.3,345.3,345.3,345.3,1,365,246,0,0,345.3,no
17124,298.89,298.89,298.89,298.89,1,365,130,0,0,298.89,no
17133,5750.96,3174.72,1916.986667,751.6,3,37.5,2832,0,0,5750.96,yes
17135,1644.96,995.28,822.48,649.68,2,82,1232,0,0,1644.96,yes
17139,20728.24,7750.49,2306.337778,0,9,27.33333333,9665,-4,-28.8,20757.04,yes
17147,3210.24,1722.69,811.2975,0,4,105,1637,-4,-34.95,3245.19,yes
17152,1503.5,1155.6,422.375,0,4,34,517,-40,-186,1689.5,no
17155,364.4,364.4,364.4,364.4,1,365,528,0,0,364.4,yes
17158,2373.88,1506.13,1186.94,867.75,2,127,1528,0,0,2373.88,yes
17159,1780.4,1780.4,1780.4,1780.4,1,365,1073,0,0,1780.4,yes
17160,8852.89,2373.4,1770.578,1459.24,5,32.5,6946,0,0,8852.89,yes
17162,4439.34,1384.08,444.759,0,10,21.5,2499,-1,-8.25,4447.59,yes
17164,3816.79,1889.21,1272.263333,953.03,3,60.5,2377,0,0,3816.79,yes
17166,324.75,341.6,170.8,0,2,365,176,-3,-16.85,341.6,yes
17169,924.74,936.99,468.495,0,2,365,321,-3,-12.25,936.99,yes
17173,3382.29,1992.66,1131.08,0,3,14,862,-1,-10.95,3393.24,yes
17174,59.9,59.9,59.9,59.9,1,365,41,0,0,59.9,no
17175,3864.8,1722.48,969.3875,0,4,77,2194,-1,-12.75,3877.55,yes
17180,1739.92,873.02,351.114,0,5,37,1810,-3,-15.65,1755.57,yes
17181,311.04,311.04,311.04,311.04,1,365,432,0,0,311.04,yes
17183,856.95,856.95,856.95,856.95,1,365,369,0,0,856.95,yes
17188,6318.06,1887.64,930.9585714,0,7,49.25,3211,-27,-198.65,6516.71,yes
17190,195,390,195,0,2,365,2,-1,-195,390,yes
17191,3029.4,1078.37,605.88,95.1,5,43.75,1548,0,0,3029.4,yes
17193,1760.38,1394.88,589.56,0,3,0,504,-2,-8.3,1768.68,yes
17198,1409.91,800.43,704.955,609.48,2,5,607,0,0,1409.91,yes
17211,4231.64,922.21,607.0271429,0,7,37.4,2358,-13,-17.55,4249.19,yes
17213,5051.96,1591.31,565.79,0,9,56,2198,-9,-40.15,5092.11,yes
17214,1892.78,657.45,473.195,334.5,4,36,536,0,0,1892.78,yes
17217,113.5,113.5,113.5,113.5,1,365,24,0,0,113.5,no
17218,3259.79,895.82,651.958,298.75,5,38,1298,0,0,3259.79,yes
17220,6447.26,1198.35,805.9075,588.08,8,33.71428571,3523,0,0,6447.26,yes
17223,391.79,257.84,195.895,133.95,2,58,111,0,0,391.79,no
17227,1451.6,767.7,483.8666667,267.35,3,97.5,825,0,0,1451.6,yes
17228,2053.1,653.12,513.275,398.58,4,54.33333333,1729,0,0,2053.1,yes
17229,527.79,527.79,527.79,527.79,1,365,356,0,0,527.79,yes
17231,5695.6,1183.75,636.8,0,9,38.66666667,3085,-4,-35.6,5731.2,yes
17235,1018.7,1018.7,1018.7,1018.7,1,365,294,0,0,1018.7,yes
17236,2012.8,517.7,402.56,345.9,5,45.25,1077,0,0,2012.8,yes
17238,5958.33,896.45,541.6663636,14.85,11,23.1,2752,0,0,5958.33,yes
17242,1135.04,709.44,567.52,425.6,2,72,611,0,0,1135.04,no
17243,12142.33,1084.7,676.8877778,0,18,18,4401,-7,-41.65,12183.98,yes
17250,162.65,162.65,162.65,162.65,1,365,70,0,0,162.65,no
17255,304.77,304.77,304.77,304.77,1,365,223,0,0,304.77,yes
17262,2380.04,1338.5,595.01,72,4,46.33333333,715,0,0,2380.04,yes
17272,4611.62,2481.06,1538.573333,0,3,63,3813,-2,-4.1,4615.72,yes
17284,4420.01,2211.82,738.485,0,6,53.5,3567,-2,-10.9,4430.91,yes
17287,2085.02,640.74,417.004,273.25,5,57,1058,0,0,2085.02,yes
17288,1957.26,722.64,391.452,128.4,5,37.25,1842,0,0,1957.26,yes
17289,498.27,498.27,498.27,498.27,1,365,372,0,0,498.27,yes
17293,2610.67,979.53,522.134,130,5,60.25,1505,0,0,2610.67,yes
17299,478.21,478.21,478.21,478.21,1,365,677,0,0,478.21,yes
17302,1973.86,1189.04,497.39,0,4,91,994,-2,-15.7,1989.56,yes
17311,1670.92,1670.92,1670.92,1670.92,1,365,1448,0,0,1670.92,yes
17314,3949.06,1476.51,565.6442857,0,7,40.25,2731,-8,-10.45,3959.51,yes
17320,2807.98,1464.61,1403.99,1343.37,2,131,1678,0,0,2807.98,yes
17323,1633.85,480.09,327.78,0,5,55.66666667,1551,-2,-5.05,1638.9,yes
17324,2228.62,1950.82,1114.31,277.8,2,34,2041,0,0,2228.62,yes
17329,697.33,697.33,697.33,697.33,1,365,192,0,0,697.33,yes
17338,16473.71,3861.53,2061.445,0,8,40.83333333,7232,-3,-17.85,16491.56,yes
17339,225,225,225,225,1,365,60,0,0,225,yes
17340,22514.18,7622.52,2504.981111,0,9,40.66666667,11700,-17,-30.65,22544.83,yes
17345,383.32,253.18,191.66,130.14,2,0,193,0,0,383.32,yes
17346,4024.02,807.55,503.0025,326.29,8,38.14285714,3112,0,0,4024.02,yes
17348,564.42,564.42,564.42,564.42,1,365,685,0,0,564.42,yes
17351,1504.3,834.15,752.15,670.15,2,104,346,0,0,1504.3,yes
17353,1740,870,870,870,2,25,1200,0,0,1740,no
17360,920.49,920.49,920.49,920.49,1,365,389,0,0,920.49,yes
17361,958.13,688.13,479.065,270,2,105,245,0,0,958.13,yes
17364,7740.39,1754,1109.405714,0,7,38.4,4474,-21,-25.45,7765.84,yes
17365,7019.46,2191.55,1403.892,38.25,5,40.25,7691,0,0,7019.46,yes
17368,3778.69,1704.07,723.64,0,6,40.5,3930,-711,-563.15,4341.84,yes
17370,246.6,246.6,246.6,246.6,1,365,180,0,0,246.6,yes
17371,315.99,315.99,315.99,315.99,1,365,126,0,0,315.99,yes
17372,3141.67,680.64,523.6116667,253.07,6,39,1657,0,0,3141.67,yes
17373,846.5,464.35,423.25,382.15,2,178,576,0,0,846.5,yes
17375,372.5,176.66,100.025,0,4,80.5,367,-6,-27.6,400.1,no
17376,232.4,232.4,232.4,232.4,1,365,76,0,0,232.4,yes
17377,6355.49,1267.25,653.049,0,10,30.5,3489,-1,-175,6530.49,yes
17384,667.95,667.95,667.95,667.95,1,365,117,0,0,667.95,yes
17386,3893.1,2008.8,1297.7,717.12,3,25.5,2058,0,0,3893.1,yes
17388,3780.98,1908,1260.326667,346.58,3,77.5,3350,0,0,3780.98,yes
17394,203.87,203.87,203.87,203.87,1,365,241,0,0,203.87,no
17396,15270.75,4780.8,3054.15,1766.25,5,55.75,3241,0,0,15270.75,yes
17400,2129.96,817.44,425.992,11.8,5,56.25,1097,0,0,2129.96,no
17402,5692.02,1084.8,711.5025,346.28,8,37.71428571,1326,0,0,5692.02,yes
17405,1084.67,1084.67,1084.67,1084.67,1,365,991,0,0,1084.67,yes
17410,916.5,916.5,916.5,916.5,1,365,306,0,0,916.5,yes
17411,920.58,950.58,475.29,0,2,365,338,-8,-30,950.58,yes
17412,2165.15,671.4,541.2875,372.6,4,58.33333333,1063,0,0,2165.15,yes
17414,1946,1946,1946,1946,1,365,4800,0,0,1946,yes
17416,16126.26,6212.92,2311.62,0,7,42.5,9949,-36,-55.08,16181.34,yes
17418,591.57,591.57,591.57,591.57,1,365,449,0,0,591.57,yes
17419,7937.88,1510.56,883.1811111,0,9,31.57142857,3753,-1,-10.75,7948.63,yes
17420,1109.84,718.24,554.92,391.6,2,202,442,0,0,1109.84,yes
17422,4037.5,1265.88,591.6657143,0,7,50.66666667,4420,-52,-104.16,4141.66,yes
17423,1309.08,1326.36,663.18,0,2,365,964,-24,-17.28,1326.36,yes
17426,9495.21,5615.98,3165.07,348.18,3,53,5164,0,0,9495.21,yes
17430,269.2,269.2,269.2,269.2,1,365,152,0,0,269.2,yes
17442,5101.98,1706.04,733.6185714,0,7,55.66666667,3170,-5,-33.35,5135.33,yes
17449,3723.25,1920.14,1241.083333,888.77,3,62,1710,0,0,3723.25,yes
17451,1095.39,1095.39,1095.39,1095.39,1,365,861,0,0,1095.39,yes
17455,131.7,131.7,131.7,131.7,1,365,66,0,0,131.7,no
17456,249.86,249.86,249.86,249.86,1,,222,0,0,249.86,no
17460,1315.37,500.82,220.8866667,0,6,36.25,541,-1,-9.95,1325.32,yes
17462,940.66,940.66,940.66,940.66,1,365,346,0,0,940.66,yes
17463,3594.33,2086.77,902.345,0,4,68,2113,-5,-15.05,3609.38,yes
17469,2855.63,1356.31,720.885,0,4,47.5,1252,-9,-27.91,2883.54,yes
